SMILES_Solute,Temperature_K,Solvent,SMILES_Solvent,Solubility(mole_fraction),Solubility(mol/L),LogS(mol/L),Compound_Name,CAS,PubChem_CID,FDA_Approved,Source
CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,323.15,THF,C1CCOC1,0.43026,8.94577238262121,0.9516178437327708,Brassinolide,72962-43-7,115196,No,10.1016/j.molliq.2021.117316
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,278.15,THF,C1CCOC1,7.26e-05,0.0009105254575517,-3.04070790717859,Orotic acid,65-86-1,967,No,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,283.15,THF,C1CCOC1,8.12e-05,0.0010121315664849,-2.994763030100406,Orotic acid,65-86-1,967,No,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,288.15,THF,C1CCOC1,9.02e-05,0.0011175377858349,-2.9517377837198016,Orotic acid,65-86-1,967,No,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,293.15,THF,C1CCOC1,0.0001003,0.0012345836017115,-2.90847949582306,Orotic acid,65-86-1,967,No,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,298.15,THF,C1CCOC1,0.000112,0.0013701284082696,-2.863238728909549,Orotic acid,65-86-1,967,No,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,303.15,THF,C1CCOC1,0.000125,0.0015196523527053,-2.8182557532198445,Orotic acid,65-86-1,967,No,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,308.15,THF,C1CCOC1,0.000138,0.0016671436387068,-2.7780269803697393,Orotic acid,65-86-1,967,No,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,313.15,THF,C1CCOC1,0.0001509999999999,0.0018125616369516,-2.741707216131945,Orotic acid,65-86-1,967,No,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,318.15,THF,C1CCOC1,0.000167,0.0019916629154439,-2.700784163076144,Orotic acid,65-86-1,967,No,10.1016/j.molliq.2021.117335
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,323.15,THF,C1CCOC1,0.000185,0.0021918743902122,-2.6591843375967836,Orotic acid,65-86-1,967,No,10.1016/j.molliq.2021.117335
Cn1cc[nH]c1=S,278.15,THF,C1CCOC1,0.0475,0.6253923528291703,-0.2038474335254463,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,283.15,THF,C1CCOC1,0.0542,0.7142424385952224,-0.1461543486263574,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,288.15,THF,C1CCOC1,0.0634,0.8385937243990803,-0.0764483919551646,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,293.15,THF,C1CCOC1,0.0733,0.9735109052809277,-0.011659179144665,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,298.15,THF,C1CCOC1,0.0841,1.1231623619817592,0.0504425414937857,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,303.15,THF,C1CCOC1,0.0972,1.3087438627104522,0.1168546580892031,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,308.15,THF,C1CCOC1,0.1119,1.5219564059227768,0.1824022129218552,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,313.15,THF,C1CCOC1,0.1301999999999999,1.7965604470755618,0.2544418340593012,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,318.15,THF,C1CCOC1,0.1481,2.07297122090506,0.3165932728179875,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
Cn1cc[nH]c1=S,323.15,THF,C1CCOC1,0.1694999999999999,2.4176512191599135,0.3833936478399573,Methimazole,60-56-0,1349907,Yes,10.1016/j.molliq.2021.117546
CC(=CC(C)=Nc1c(C)cccc1C)Nc1c(C)cccc1C,273.15,THF,C1CCOC1,0.3450999999999999,6.648991246904045,0.8227557612227435,"N-{3-[(2,6-Dimethylphenyl)amino]-1-methyl-2-buten-1-ylidene}-2,6-dimethylbenzenamine",267431-79-8,1284734,No,10.1016/j.molliq.2021.118055
CC(=CC(C)=Nc1c(C)cccc1C)Nc1c(C)cccc1C,278.15,THF,C1CCOC1,0.3622999999999999,7.124852177053486,0.8527758582446255,"N-{3-[(2,6-Dimethylphenyl)amino]-1-methyl-2-buten-1-ylidene}-2,6-dimethylbenzenamine",267431-79-8,1284734,No,10.1016/j.molliq.2021.118055
CC(=CC(C)=Nc1c(C)cccc1C)Nc1c(C)cccc1C,283.15,THF,C1CCOC1,0.3811,7.674748287168909,0.8850641405940163,"N-{3-[(2,6-Dimethylphenyl)amino]-1-methyl-2-buten-1-ylidene}-2,6-dimethylbenzenamine",267431-79-8,1284734,No,10.1016/j.molliq.2021.118055
CC(=CC(C)=Nc1c(C)cccc1C)Nc1c(C)cccc1C,288.15,THF,C1CCOC1,0.4033,8.373146459585813,0.9228886877726846,"N-{3-[(2,6-Dimethylphenyl)amino]-1-methyl-2-buten-1-ylidene}-2,6-dimethylbenzenamine",267431-79-8,1284734,No,10.1016/j.molliq.2021.118055
CC(=CC(C)=Nc1c(C)cccc1C)Nc1c(C)cccc1C,293.15,THF,C1CCOC1,0.4288,9.239374849056214,0.9656425871519156,"N-{3-[(2,6-Dimethylphenyl)amino]-1-methyl-2-buten-1-ylidene}-2,6-dimethylbenzenamine",267431-79-8,1284734,No,10.1016/j.molliq.2021.118055
CC(=CC(C)=Nc1c(C)cccc1C)Nc1c(C)cccc1C,298.15,THF,C1CCOC1,0.4562,10.261496052311983,1.0112106824033462,"N-{3-[(2,6-Dimethylphenyl)amino]-1-methyl-2-buten-1-ylidene}-2,6-dimethylbenzenamine",267431-79-8,1284734,No,10.1016/j.molliq.2021.118055
CC(=CC(C)=Nc1c(C)cccc1C)Nc1c(C)cccc1C,303.15,THF,C1CCOC1,0.4871999999999999,11.54886239328808,1.0625392066827108,"N-{3-[(2,6-Dimethylphenyl)amino]-1-methyl-2-buten-1-ylidene}-2,6-dimethylbenzenamine",267431-79-8,1284734,No,10.1016/j.molliq.2021.118055
C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,288.15,THF,C1CCOC1,0.321,5.856683590392473,0.7676517617335343,Efinaconazole,164650-44-6,489181,Yes,10.1016/j.molliq.2021.118148
C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,293.15,THF,C1CCOC1,0.335,6.200106806603512,0.7923991709690607,Efinaconazole,164650-44-6,489181,Yes,10.1016/j.molliq.2021.118148
C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,298.15,THF,C1CCOC1,0.351,6.61541394473198,0.8205570243796527,Efinaconazole,164650-44-6,489181,Yes,10.1016/j.molliq.2021.118148
C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,303.15,THF,C1CCOC1,0.367,7.047617053917,0.8480422978033872,Efinaconazole,164650-44-6,489181,Yes,10.1016/j.molliq.2021.118148
C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,308.15,THF,C1CCOC1,0.382,7.46635928007564,0.8731088842776815,Efinaconazole,164650-44-6,489181,Yes,10.1016/j.molliq.2021.118148
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1,293.15,THF,C1CCOC1,0.002282,0.0281503527833352,-1.5505161581520397,"5,5′-bis(2,4,6-trinitrophenyl)-2,2′-bis(1,3,4-oxadiazole)",2095393-79-4,129048596,No,10.1016/j.molliq.2021.118226
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1,298.15,THF,C1CCOC1,0.003224,0.0395632595499929,-1.4027079348135034,"5,5′-bis(2,4,6-trinitrophenyl)-2,2′-bis(1,3,4-oxadiazole)",2095393-79-4,129048596,No,10.1016/j.molliq.2021.118226
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1,303.15,THF,C1CCOC1,0.004435,0.054150684099784,-1.266396052447994,"5,5′-bis(2,4,6-trinitrophenyl)-2,2′-bis(1,3,4-oxadiazole)",2095393-79-4,129048596,No,10.1016/j.molliq.2021.118226
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1,308.15,THF,C1CCOC1,0.005741,0.0697464347305656,-1.1564779875728708,"5,5′-bis(2,4,6-trinitrophenyl)-2,2′-bis(1,3,4-oxadiazole)",2095393-79-4,129048596,No,10.1016/j.molliq.2021.118226
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1,313.15,THF,C1CCOC1,0.007209,0.0871500111889509,-1.059732552796107,"5,5′-bis(2,4,6-trinitrophenyl)-2,2′-bis(1,3,4-oxadiazole)",2095393-79-4,129048596,No,10.1016/j.molliq.2021.118226
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1,318.15,THF,C1CCOC1,0.008935,0.107502669886158,-0.9685807496792874,"5,5′-bis(2,4,6-trinitrophenyl)-2,2′-bis(1,3,4-oxadiazole)",2095393-79-4,129048596,No,10.1016/j.molliq.2021.118226
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1,323.15,THF,C1CCOC1,0.01103,0.1321161705216846,-0.8790440231232518,"5,5′-bis(2,4,6-trinitrophenyl)-2,2′-bis(1,3,4-oxadiazole)",2095393-79-4,129048596,No,10.1016/j.molliq.2021.118226
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1,328.15,THF,C1CCOC1,0.0132699999999999,0.1582851771925601,-0.8005597532670824,"5,5′-bis(2,4,6-trinitrophenyl)-2,2′-bis(1,3,4-oxadiazole)",2095393-79-4,129048596,No,10.1016/j.molliq.2021.118226
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1,333.15,THF,C1CCOC1,0.01621,0.1926610744272516,-0.7152060220809684,"5,5′-bis(2,4,6-trinitrophenyl)-2,2′-bis(1,3,4-oxadiazole)",2095393-79-4,129048596,No,10.1016/j.molliq.2021.118226
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12.Cl.O,293.15,THF,C1CCOC1,0.000382,0.0047033284090089,-2.3275946956658182,Arbidol hydrochloride monohydrate,868364-57-2,131410,No,10.1016/j.molliq.2021.118300
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12.Cl.O,298.15,THF,C1CCOC1,0.0004917,0.0060173934383064,-2.2205915918822257,Arbidol hydrochloride monohydrate,868364-57-2,131410,No,10.1016/j.molliq.2021.118300
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12.Cl.O,303.15,THF,C1CCOC1,0.0006776,0.0082422867305996,-2.083952281421331,Arbidol hydrochloride monohydrate,868364-57-2,131410,No,10.1016/j.molliq.2021.118300
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12.Cl.O,308.15,THF,C1CCOC1,0.0009472,0.011452155715491,-1.941112755488133,Arbidol hydrochloride monohydrate,868364-57-2,131410,No,10.1016/j.molliq.2021.118300
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12.Cl.O,313.15,THF,C1CCOC1,0.001252,0.0150452240447485,-1.8226013406142616,Arbidol hydrochloride monohydrate,868364-57-2,131410,No,10.1016/j.molliq.2021.118300
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12.Cl.O,318.15,THF,C1CCOC1,0.00163,0.0194680706894243,-1.7106770854832274,Arbidol hydrochloride monohydrate,868364-57-2,131410,No,10.1016/j.molliq.2021.118300
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12.Cl.O,323.15,THF,C1CCOC1,0.002105,0.0249879619339914,-1.6022691643183822,Arbidol hydrochloride monohydrate,868364-57-2,131410,No,10.1016/j.molliq.2021.118300
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12.Cl.O,328.15,THF,C1CCOC1,0.002653,0.0313082375711861,-1.5043413793537594,Arbidol hydrochloride monohydrate,868364-57-2,131410,No,10.1016/j.molliq.2021.118300
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,278.15,THF,C1CCOC1,0.012954,0.1645850717130335,-0.7836095589577077,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,283.15,THF,C1CCOC1,0.015425,0.1952639377186524,-0.7093779568961671,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,288.15,THF,C1CCOC1,0.0183359999999999,0.2313972744518357,-0.6356417607580765,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,293.15,THF,C1CCOC1,0.021676,0.272692029347719,-0.5643275560843799,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,298.15,THF,C1CCOC1,0.026076,0.3274994002317168,-0.4847894910196616,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,303.15,THF,C1CCOC1,0.031349,0.3934017651951785,-0.4051636957313603,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,308.15,THF,C1CCOC1,0.037115,0.4655957850822943,-0.3319909598955107,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,313.15,THF,C1CCOC1,0.044268,0.5559094119842697,-0.254995972951494,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,318.15,THF,C1CCOC1,0.0516519999999999,0.6494507792879322,-0.1874537577451659,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
Cc1c(-c2ccccc2)oc2c(C(=O)O)cccc2c1=O,323.15,THF,C1CCOC1,0.061017,0.7697624176060949,-0.1136432964432029,3-methylflavone-8-carboxylic acid,3468-01-7,77016,No,10.1016/j.molliq.2022.119017
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,293.15,THF,C1CCOC1,7.14e-05,0.0008788307224966,-3.056094769255437,Palbociclib,571190-30-2,5330286,Yes,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,298.15,THF,C1CCOC1,9.81e-05,0.0012000690033443,-2.9207937815273017,Palbociclib,571190-30-2,5330286,Yes,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,303.15,THF,C1CCOC1,0.0001435,0.0017445931799144,-2.7583058296312046,Palbociclib,571190-30-2,5330286,Yes,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,308.15,THF,C1CCOC1,0.0001886,0.0022785449498533,-2.642342399479725,Palbociclib,571190-30-2,5330286,Yes,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,313.15,THF,C1CCOC1,0.0002503,0.0030048294029596,-2.5221801797199466,Palbociclib,571190-30-2,5330286,Yes,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,318.15,THF,C1CCOC1,0.0003295,0.0039302970472446,-2.405574624916173,Palbociclib,571190-30-2,5330286,Yes,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,323.15,THF,C1CCOC1,0.0004174,0.0049464923206299,-2.305702660823026,Palbociclib,571190-30-2,5330286,Yes,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,328.15,THF,C1CCOC1,0.0005357,0.0063084405777986,-2.200077983411445,Palbociclib,571190-30-2,5330286,Yes,10.1016/j.molliq.2022.119059
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,333.15,THF,C1CCOC1,0.0006958,0.0081414184773371,-2.0892999214976395,Palbociclib,571190-30-2,5330286,Yes,10.1016/j.molliq.2022.119059
O=c1c2ccccc2sc2ccc(Cl)cc12,291.85,THF,C1CCOC1,0.006579,0.0816530293285693,-1.0880276982968606,2-chlorothioxanthone (CTX),86-39-5,618848,No,10.1016/j.molliq.2022.119503
O=c1c2ccccc2sc2ccc(Cl)cc12,296.95,THF,C1CCOC1,0.0076749999999999,0.0947526231325817,-1.0234087581806135,2-chlorothioxanthone (CTX),86-39-5,618848,No,10.1016/j.molliq.2022.119503
O=c1c2ccccc2sc2ccc(Cl)cc12,302.15,THF,C1CCOC1,0.008694,0.1067399052669917,-0.9716731869740748,2-chlorothioxanthone (CTX),86-39-5,618848,No,10.1016/j.molliq.2022.119503
O=c1c2ccccc2sc2ccc(Cl)cc12,307.25,THF,C1CCOC1,0.009667,0.1180347910457431,-0.9279899644550852,2-chlorothioxanthone (CTX),86-39-5,618848,No,10.1016/j.molliq.2022.119503
O=c1c2ccccc2sc2ccc(Cl)cc12,312.25,THF,C1CCOC1,0.010598,0.1286982751148747,-0.8904272737103124,2-chlorothioxanthone (CTX),86-39-5,618848,No,10.1016/j.molliq.2022.119503
O=c1c2ccccc2sc2ccc(Cl)cc12,317.25,THF,C1CCOC1,0.011286,0.1362683824100503,-0.8656048993944283,2-chlorothioxanthone (CTX),86-39-5,618848,No,10.1016/j.molliq.2022.119503
O=c1c2ccccc2sc2ccc(Cl)cc12,322.25,THF,C1CCOC1,0.011814,0.1417979773342977,-0.8483299640670452,2-chlorothioxanthone (CTX),86-39-5,618848,No,10.1016/j.molliq.2022.119503
O=c1c2ccccc2sc2ccc(Cl)cc12,327.55,THF,C1CCOC1,0.01241,0.1480144145141672,-0.8296959883947223,2-chlorothioxanthone (CTX),86-39-5,618848,No,10.1016/j.molliq.2022.119503
O=c1c2ccccc2sc2ccc(Cl)cc12,332.85,THF,C1CCOC1,0.012719,0.1506944793458565,-0.8219026576624617,2-chlorothioxanthone (CTX),86-39-5,618848,No,10.1016/j.molliq.2022.119503
O=c1[nH]cc(F)c(=O)[nH]1,283.15,THF,C1CCOC1,0.000217,0.0027052017549407,-2.5678003395075084,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.119759
O=c1[nH]cc(F)c(=O)[nH]1,288.15,THF,C1CCOC1,0.000286,0.0035441064903212,-2.450493237274806,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.119759
O=c1[nH]cc(F)c(=O)[nH]1,293.15,THF,C1CCOC1,0.000359,0.00442004201441,-2.3545736024745043,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.119759
O=c1[nH]cc(F)c(=O)[nH]1,298.15,THF,C1CCOC1,0.000471,0.0057639487777424,-2.239279887268637,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.119759
O=c1[nH]cc(F)c(=O)[nH]1,303.15,THF,C1CCOC1,0.000618,0.0075168675107429,-2.1239631043847877,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.119759
O=c1[nH]cc(F)c(=O)[nH]1,308.15,THF,C1CCOC1,0.000763,0.0092233784240495,-2.0351099724199058,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.119759
O=c1[nH]cc(F)c(=O)[nH]1,313.15,THF,C1CCOC1,0.0009609999999999,0.0115449271947617,-1.9376088015092912,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.119759
O=c1[nH]cc(F)c(=O)[nH]1,318.15,THF,C1CCOC1,0.001204,0.0143739630809835,-1.8424234749478752,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.119759
O=c1[nH]cc(F)c(=O)[nH]1,323.15,THF,C1CCOC1,0.001509,0.0179022932644066,-1.7470913328030997,5-fluorouracil,51-21-8,3385,Yes,10.1016/j.molliq.2022.119759
CC(=CC(C)=Nc1c(C)cc(C)cc1C)Nc1c(C)cc(C)cc1C,273.15,THF,C1CCOC1,0.2151,3.4578955733183547,0.5388118736642202,"2,4,6-trimethyl-N-[4-(2,4,6-trimethylphenyl)iminopent-2-en-2-yl]aniline",368891-67-2,,No,10.1016/j.molliq.2022.121143
CC(=CC(C)=Nc1c(C)cc(C)cc1C)Nc1c(C)cc(C)cc1C,278.15,THF,C1CCOC1,0.23251,3.7992060818453495,0.5796928518018417,"2,4,6-trimethyl-N-[4-(2,4,6-trimethylphenyl)iminopent-2-en-2-yl]aniline",368891-67-2,,No,10.1016/j.molliq.2022.121143
CC(=CC(C)=Nc1c(C)cc(C)cc1C)Nc1c(C)cc(C)cc1C,283.15,THF,C1CCOC1,0.25259,4.212141219109792,0.624502923209556,"2,4,6-trimethyl-N-[4-(2,4,6-trimethylphenyl)iminopent-2-en-2-yl]aniline",368891-67-2,,No,10.1016/j.molliq.2022.121143
CC(=CC(C)=Nc1c(C)cc(C)cc1C)Nc1c(C)cc(C)cc1C,288.15,THF,C1CCOC1,0.27329,4.6588540770207265,0.6682791078431227,"2,4,6-trimethyl-N-[4-(2,4,6-trimethylphenyl)iminopent-2-en-2-yl]aniline",368891-67-2,,No,10.1016/j.molliq.2022.121143
CC(=CC(C)=Nc1c(C)cc(C)cc1C)Nc1c(C)cc(C)cc1C,293.15,THF,C1CCOC1,0.29516,5.153982841663934,0.7121429683896868,"2,4,6-trimethyl-N-[4-(2,4,6-trimethylphenyl)iminopent-2-en-2-yl]aniline",368891-67-2,,No,10.1016/j.molliq.2022.121143
CC(=CC(C)=Nc1c(C)cc(C)cc1C)Nc1c(C)cc(C)cc1C,298.15,THF,C1CCOC1,0.3165,5.664085496205757,0.7531298001637307,"2,4,6-trimethyl-N-[4-(2,4,6-trimethylphenyl)iminopent-2-en-2-yl]aniline",368891-67-2,,No,10.1016/j.molliq.2022.121143
CC(=CC(C)=Nc1c(C)cc(C)cc1C)Nc1c(C)cc(C)cc1C,303.15,THF,C1CCOC1,0.3459,6.42815524026516,0.8080863564510492,"2,4,6-trimethyl-N-[4-(2,4,6-trimethylphenyl)iminopent-2-en-2-yl]aniline",368891-67-2,,No,10.1016/j.molliq.2022.121143
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],278.15,THF,C1CCOC1,0.156897,2.333769426878442,0.3680579461477045,"4-tert-butyl-2,6-dinitro-3-methoxytoluene",83-66-9,6753,No,10.1016/j.molliq.2023.123561
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],283.15,THF,C1CCOC1,0.1768779999999999,2.6782757186103754,0.4278552839931219,"4-tert-butyl-2,6-dinitro-3-methoxytoluene",83-66-9,6753,No,10.1016/j.molliq.2023.123561
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],288.15,THF,C1CCOC1,0.203341,3.16205188488035,0.4999689918240077,"4-tert-butyl-2,6-dinitro-3-methoxytoluene",83-66-9,6753,No,10.1016/j.molliq.2023.123561
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],293.15,THF,C1CCOC1,0.23132,3.703766603671205,0.5686436113977587,"4-tert-butyl-2,6-dinitro-3-methoxytoluene",83-66-9,6753,No,10.1016/j.molliq.2023.123561
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],298.15,THF,C1CCOC1,0.264269,4.393612697160817,0.6428217706319777,"4-tert-butyl-2,6-dinitro-3-methoxytoluene",83-66-9,6753,No,10.1016/j.molliq.2023.123561
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],303.15,THF,C1CCOC1,0.302071,5.261114244810897,0.7210777325807082,"4-tert-butyl-2,6-dinitro-3-methoxytoluene",83-66-9,6753,No,10.1016/j.molliq.2023.123561
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],308.15,THF,C1CCOC1,0.3423899999999999,6.289073346411063,0.7985866597239114,"4-tert-butyl-2,6-dinitro-3-methoxytoluene",83-66-9,6753,No,10.1016/j.molliq.2023.123561
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],313.15,THF,C1CCOC1,0.391002,7.705722510037962,0.8868133656257039,"4-tert-butyl-2,6-dinitro-3-methoxytoluene",83-66-9,6753,No,10.1016/j.molliq.2023.123561
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],318.15,THF,C1CCOC1,0.445861,9.594174244700866,0.9820076016455036,"4-tert-butyl-2,6-dinitro-3-methoxytoluene",83-66-9,6753,No,10.1016/j.molliq.2023.123561
C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,278.15,THF,C1CCOC1,0.1487,2.1905454896740464,0.340552276326927,Gibberellin a3,77-06-5,6466,No,10.1016/j.molliq.2023.123775
